Date,Wheat Value,Soybean Value
1/24/2014,5.6525,12.6925
1/27/2014,5.635,12.75
1/28/2014,5.66,12.8275
1/29/2014,5.515,12.9275
1/30/2014,5.535,13.1325
1/31/2014,5.5575,13.1625
2/3/2014,5.6375,13.2575
2/4/2014,5.845,13.315
2/5/2014,5.875,13.255
2/6/2014,5.8075,13.3475
2/7/2014,5.775,13.23
2/10/2014,5.8475,13.4425
2/11/2014,5.9025,13.375
2/12/2014,5.87,13.61
2/13/2014,5.955,13.5425
2/14/2014,5.985,13.5825
2/17/2014,6.745,13.7075
2/18/2014,6.12,13.865
2/19/2014,6.2025,13.9665
2/20/2014,6.1625,14.0315
2/21/2014,6.0975,13.914
2/24/2014,6.1775,14.1405
2/25/2014,6.156,14.0925
2/26/2014,6.022,14.23
2/27/2014,5.8645,14.205
2/28/2014,6.016,14.38
3/3/2014,6.315,14.5775
3/4/2014,6.435,14.1875
3/5/2014,6.425,14.13
3/6/2014,6.46,13.87
3/7/2014,6.54,13.9625
3/10/2014,6.4075,13.885
3/11/2014,6.59,13.9175
3/12/2014,6.8375,14.1825
3/13/2014,6.7375,14.3125
3/14/2014,6.8725,14.3375
3/17/2014,6.745,14.0875
3/18/2014,6.925,14.255
3/19/2014,7.1575,14.28
3/20/2014,7.0375,14.4
3/21/2014,6.9325,14.365
3/24/2014,7.145,14.365
3/25/2014,7.0825,14.64
3/26/2014,6.9675,14.84
3/27/2014,7.105,14.625
3/28/2014,6.955,14.755
3/31/2014,6.975,14.735
4/1/2014,6.855,14.645
4/2/2014,6.695,14.82
4/3/2014,6.76,14.955
4/4/2014,6.695,14.825
4/7/2014,6.765,14.63
4/8/2014,6.81,14.765
4/9/2014,6.69,15.015
4/10/2014,6.625,15.185
4/11/2014,6.605,15.14
4/14/2014,6.785,14.985
4/15/2014,7.015,14.795
4/16/2014,6.88,14.68
4/17/2014,6.915,14.72
4/21/2014,6.685,14.973
4/22/2014,6.73,15.051
4/23/2014,6.76,15.201
4/24/2014,6.89,15.1635
4/25/2014,7.021,14.61
4/28/2014,7.035,14.7075
4/29/2014,7.128,14.6325
4/30/2014,7.198,14.595
5/1/2014,7.0725,14.4625
5/2/2014,7.16,14.695
5/5/2014,7.29,14.87
5/6/2014,7.39,14.6525
5/7/2014,7.3775,14.8375
5/8/2014,7.3525,14.8675
5/9/2014,7.225,14.7025
5/12/2014,7.15,14.65
5/13/2014,7.0925,14.8525
5/14/2014,6.9025,14.6975
5/15/2014,6.7825,15.0525
5/16/2014,6.7425,15.1875
5/19/2014,6.745,15.155
5/20/2014,6.705,14.8875
5/21/2014,6.6425,14.9775
5/22/2014,6.5925,14.99
5/23/2014,6.525,14.9325
5/27/2014,6.41,15.005
5/28/2014,6.3875,14.8125
5/29/2014,6.325,14.825
5/30/2014,6.2725,14.605
6/2/2014,6.2075,14.57
6/3/2014,6.125,14.57
6/4/2014,6.145,14.625
6/5/2014,6.0575,14.455
6/6/2014,6.1825,14.1525
6/9/2014,6.125,14.2575
6/10/2014,6.0125,14.2175
6/11/2014,5.8925,13.9825
6/12/2014,5.8525,14.09
6/13/2014,5.86,14.2075
6/16/2014,5.81,14.1575
6/17/2014,5.8175,14.2475
6/18/2014,5.87,14.135
6/19/2014,5.935,14.0495
6/20/2014,5.8525,14.149
6/23/2014,5.7975,13.996
6/24/2014,5.71,13.439
6/25/2014,5.7725,13.2775
6/26/2014,5.8325,13.1475
6/27/2014,5.9035,12.9975
6/30/2014,5.7495,12.7325
7/1/2014,5.725,12.485
7/2/2014,5.755,12.465
7/3/2014,5.795,12.3275
7/7/2014,5.5675,11.9575
7/8/2014,5.5625,11.97
7/9/2014,5.5125,11.805
7/10/2014,5.485,11.8725
7/11/2014,5.26,11.7475
7/14/2014,5.3775,11.7675
7/15/2014,5.3775,11.7575
7/16/2014,5.38,11.84
7/17/2014,5.5075,12.01
7/18/2014,5.3225,12.075
7/21/2014,5.3,12.1225
7/22/2014,5.245,12.166
7/23/2014,5.3075,11.845
7/24/2014,5.2875,11.4955
7/25/2014,5.38,11.247
7/28/2014,5.3475,10.735
7/29/2014,5.2,10.9525
7/30/2014,5.2725,10.815
7/31/2014,5.3025,10.965
8/1/2014,5.3425,10.9925
8/4/2014,5.44,11.1375
8/5/2014,5.525,11.085
8/6/2014,5.68,10.9425
8/7/2014,5.615,10.795
8/8/2014,5.4925,10.9825
8/11/2014,5.465,11.025
8/12/2014,5.38,11.155
8/13/2014,5.28,11.2025
8/14/2014,5.3725,11.1975
8/15/2014,5.5125,11.3625
8/18/2014,5.425,11.66
8/19/2014,5.46,11.2575
8/20/2014,5.395,10.66
8/21/2014,5.4625,10.6095
8/22/2014,5.52,10.4675
8/25/2014,5.425,10.373
8/26/2014,5.445,10.32
8/27/2014,5.5325,10.2
8/28/2014,5.6565,10.035
8/29/2014,5.6085,10.215
9/2/2014,5.55,10.085
9/3/2014,5.355,9.9275
9/4/2014,5.305,9.9375
9/5/2014,5.3525,9.815
9/8/2014,5.335,9.8525
9/9/2014,5.275,9.895
9/10/2014,5.1975,9.8075
9/11/2014,5.095,9.825
9/12/2014,5.025,9.715
9/15/2014,5.0075,9.57
9/16/2014,4.9625,9.3825
9/17/2014,4.9925,9.3625
9/18/2014,4.885,9.3675
9/19/2014,4.745,9.2275
9/22/2014,4.7675,9.1025
9/23/2014,4.76,9.235
9/24/2014,4.8025,9.1325
9/25/2014,4.74,9.1675
9/26/2014,4.7425,9.245
9/29/2014,4.8125,9.1225
9/30/2014,4.7775,9.4225
10/1/2014,4.79,9.4075
10/2/2014,4.8275,9.35
10/3/2014,4.8575,9.42
10/6/2014,4.915,9.225
10/7/2014,5.0625,9.4525
10/8/2014,5.0775,9.6475
10/9/2014,4.9325,9.525
10/10/2014,4.985,9.66
10/13/2014,5.0525,9.5175
10/14/2014,5.0925,9.4425
10/15/2014,5.06,9.6425
10/16/2014,5.17,9.6275
10/17/2014,5.16,9.9325
10/20/2014,5.135,9.775
10/21/2014,5.1925,10.06
10/22/2014,5.2225,10.094
10/23/2014,5.2675,10.454
10/24/2014,5.1775,10.2755
10/27/2014,5.2275,10.487
10/28/2014,5.3075,10.2975
10/29/2014,5.3825,10.0975
10/30/2014,5.36,10.1925
10/31/2014,5.325,10.28
11/3/2014,5.3825,10.3675
11/4/2014,5.305,10.2575
11/5/2014,5.2475,10.64
11/6/2014,5.2025,10.4775
11/7/2014,5.145,10.535
11/10/2014,5.1725,10.225
11/11/2014,5.2525,10.3625
11/12/2014,5.4275,10.2325
11/13/2014,5.5375,10.0475
11/14/2014,5.605,10.205
11/17/2014,5.5175,10.39
11/18/2014,5.49,10.335
11/19/2014,5.3775,10.51
11/20/2014,5.4725,10.47
11/21/2014,5.4725,10.16
11/24/2014,5.438,10.17
11/25/2014,5.536,9.955
11/26/2014,5.623,9.985
11/28/2014,5.779,10.1
12/1/2014,6.065,10.36
12/2/2014,6.035,10.435
12/3/2014,5.89,10.495
12/4/2014,5.895,10.32
12/5/2014,5.94,10.425
12/8/2014,5.98,10.475
12/9/2014,5.855,10.39
12/10/2014,5.815,10.23
12/11/2014,5.97,10.27
12/12/2014,6.06,10.35
12/15/2014,6.19,10.3
12/16/2014,6.235,10.385
12/17/2014,6.48,10.38
12/18/2014,6.555,10.285
12/19/2014,6.325,10.484
12/22/2014,6.255,10.443
12/23/2014,6.35,10.414
12/24/2014,6.11,10.223
12/26/2014,6.105,10.07
12/29/2014,6.15,10.455
12/30/2014,6.02,10.555
12/31/2014,5.895,10.565
1/2/2015,5.815,10.485
1/5/2015,5.89,10.525
1/6/2015,5.915,10.16
1/7/2015,5.79,10.04
1/8/2015,5.67,10.095
1/9/2015,5.635,9.91
1/12/2015,5.55,9.915
1/13/2015,5.48,9.82
1/14/2015,5.375,9.83
1/15/2015,5.325,9.765
1/16/2015,5.325,9.725
1/20/2015,5.37,9.83
1/21/2015,5.365,9.735
1/22/2015,5.335,9.705
1/23/2015,5.3,9.685
1/26/2015,5.2,9.61
1/27/2015,5.19,9.59
1/28/2015,5.055,9.87
1/29/2015,5.075,9.72
1/30/2015,5.025,9.815
2/2/2015,4.925,9.73
2/3/2015,5.135,9.78
2/4/2015,5.11,9.69
2/5/2015,5.255,9.775
2/6/2015,5.27,9.835
2/9/2015,5.295,9.9
2/10/2015,5.215,10.075
2/11/2015,5.255,9.955
2/12/2015,5.215,10.075
2/13/2015,5.33,9.995
2/17/2015,5.345,9.995
2/18/2015,5.275,10.165
2/19/2015,5.275,10.087
2/20/2015,5.105,10.252
2/23/2015,5.055,10.313
2/24/2015,5.051,10.135
2/25/2015,4.975,10.125
2/26/2015,5.014,9.94
2/27/2015,5.138,9.85
3/2/2015,5,9.85
3/3/2015,5.06,9.935
3/4/2015,4.96,9.84
3/5/2015,4.8,9.925
3/6/2015,4.82,9.905
3/9/2015,4.9,9.74
3/10/2015,4.935,9.6925
3/11/2015,4.99,9.545
3/12/2015,5.0725,9.65
3/13/2015,5.02,9.6175
3/16/2015,5.14,9.7375
3/17/2015,5.035,9.835
3/18/2015,5.1075,9.8175
3/19/2015,5.12,9.7875
3/20/2015,5.3,9.745
3/23/2015,5.34,9.6725
3/24/2015,5.235,9.6775
3/25/2015,5.19,9.7325
3/26/2015,4.9925,9.8975
3/27/2015,5.0775,9.86
3/30/2015,5.3025,9.785
3/31/2015,5.1175,9.71
4/1/2015,5.285,9.715
4/2/2015,5.3625,9.535
4/6/2015,5.2775,9.515
4/7/2015,5.26,9.4875
4/8/2015,5.2625,9.6025
4/9/2015,5.1875,9.65
4/10/2015,5.265,9.66
4/13/2015,5.0225,9.6875
4/14/2015,4.97,9.775
4/15/2015,4.9075,9.7525
4/16/2015,4.945,9.705
4/17/2015,4.945,9.7825
4/20/2015,4.9875,9.6975
4/21/2015,5.0075,9.73
4/22/2015,4.9875,9.774
4/23/2015,4.9775,9.882
4/24/2015,4.86,9.765
4/27/2015,4.7085,9.6475
4/28/2015,4.734,9.7625
4/29/2015,4.81,9.8475
4/30/2015,4.726,9.825
5/1/2015,4.74,9.75
5/4/2015,4.7275,9.7625
5/5/2015,4.665,9.74
5/6/2015,4.7925,9.555
5/7/2015,4.7275,9.5725
5/8/2015,4.815,9.57
5/11/2015,4.81,9.5325
5/12/2015,4.805,9.545
5/13/2015,4.815,9.4625
5/14/2015,5.1425,9.4125
5/15/2015,5.11,9.385
5/18/2015,5.2175,9.2425
5/19/2015,5.1025,9.225
5/20/2015,5.13,9.27
5/21/2015,5.22,9.26
5/22/2015,5.1525,9.34
5/26/2015,4.935,9.26
5/27/2015,4.8775,9.4075
5/28/2015,4.8875,9.3525
5/29/2015,4.77,9.465
6/1/2015,4.9375,9.3775
6/2/2015,5.125,9.4425
6/3/2015,5.1075,9.515
6/4/2015,5.2375,9.495
6/5/2015,5.17,9.4
6/8/2015,5.28,9.4
6/9/2015,5.3225,9.3775
6/10/2015,5.135,9.575
6/11/2015,5.0425,9.69
6/12/2015,5.0375,9.7775
6/15/2015,4.8925,9.715
6/16/2015,4.8875,9.895
6/17/2015,4.9125,9.875
6/18/2015,4.88,9.8175
6/19/2015,4.885,9.976
6/22/2015,5.0125,10.003
6/23/2015,5.215,9.977
6/24/2015,5.18,10.5085
6/25/2015,5.332,10.4075
6/26/2015,5.6455,10.3825
6/29/2015,5.823,10.2225
6/30/2015,6.1555,9.92
7/1/2015,5.885,9.9675
7/2/2015,5.905,10.2625
7/6/2015,5.955,10.32
7/7/2015,5.8525,10.375
7/8/2015,5.775,10.335
7/9/2015,5.78,10.25
7/10/2015,5.76,10.19
7/13/2015,5.7575,10.1475
7/14/2015,5.71,10.0775
7/15/2015,5.6675,10.1875
7/16/2015,5.6225,10.2075
7/17/2015,5.54,10.1
7/20/2015,5.3275,9.9125
7/21/2015,5.2475,9.6125
7/22/2015,5.1675,9.706
7/23/2015,5.215,9.726
7/24/2015,5.1175,9.748
7/27/2015,5.025,9.5875
7/28/2015,5.1075,9.45
7/29/2015,4.9625,9.4875
7/30/2015,4.965,9.6275
7/31/2015,4.9925,9.56
8/3/2015,4.99,9.755
8/4/2015,4.935,10.0825
8/5/2015,5.02,9.81
8/6/2015,5.07,9.185
8/7/2015,5.105,9.3625
8/10/2015,5.255,9.2525
8/11/2015,5.0725,9.27
8/12/2015,4.9225,9.1325
8/13/2015,5.0325,9.035
8/14/2015,5.065,9.215
8/17/2015,5.005,9.0525
8/18/2015,4.9425,8.9275
8/19/2015,4.9625,8.9425
8/20/2015,5.0625,8.752
8/21/2015,4.995,8.8335
8/24/2015,5.0325,8.886
8/25/2015,4.95,8.895
8/26/2015,4.9065,8.74
8/27/2015,4.8645,8.74
8/28/2015,4.8105,8.695
8/31/2015,4.845,8.665
9/1/2015,4.8625,8.7925
9/2/2015,4.79,8.7225
9/3/2015,4.6525,8.74
9/4/2015,4.6775,8.7425
9/8/2015,4.75,8.8425
9/9/2015,4.7225,8.89
9/10/2015,4.78,8.8725
9/11/2015,4.85,8.845
9/14/2015,5.0125,8.6725
9/15/2015,4.9475,8.7425
9/16/2015,4.8825,8.6175
9/17/2015,4.815,8.6375
9/18/2015,4.8675,8.68
9/21/2015,4.9675,8.8925
9/22/2015,4.955,8.7675
9/23/2015,5.075,8.8425
9/24/2015,4.9725,8.92
9/25/2015,5.0775,8.7725
9/28/2015,5.055,8.7425
9/29/2015,5.0375,8.8425
9/30/2015,5.1275,8.88
10/1/2015,5.1825,8.91
10/2/2015,5.1325,8.8125
10/5/2015,5.155,8.8575
10/6/2015,5.2625,8.875
10/7/2015,5.1675,9.14
10/8/2015,5.115,9.105
10/9/2015,5.0925,9.0525
10/12/2015,5.0675,8.9825
10/13/2015,5.19,8.91
10/14/2015,5.0825,8.96
10/15/2015,5.025,9.0525
10/16/2015,4.9225,8.9875
10/19/2015,4.8575,8.955
10/20/2015,4.9125,8.85
10/21/2015,4.9475,8.912
10/22/2015,4.9075,8.82
10/23/2015,4.905,8.7965
10/26/2015,5.09,8.8535
10/27/2015,5.0925,8.7875
10/28/2015,5.06,8.79
10/29/2015,5.15,8.84
10/30/2015,5.22,8.64
11/2/2015,5.08,8.6725
11/3/2015,5.165,8.6625
11/4/2015,5.2625,8.555
11/5/2015,5.2625,8.6075
11/6/2015,5.2325,8.63
11/9/2015,5.0175,8.5525
11/10/2015,4.9075,8.595
11/11/2015,4.9475,8.64
11/12/2015,4.98,8.5775
11/13/2015,4.9575,8.6
11/16/2015,4.94,8.575
11/17/2015,4.875,8.6425
11/18/2015,4.8325,8.6375
11/19/2015,4.9075,8.7525
11/20/2015,4.885,8.73
11/23/2015,4.95,8.81
11/24/2015,4.851,8.8925
11/25/2015,4.8255,8.9225
11/27/2015,4.737,8.975
11/30/2015,4.724,9.06
12/1/2015,4.715,8.8225
12/2/2015,4.6725,8.7675
12/3/2015,4.7875,8.7675
12/4/2015,4.845,8.7825
12/7/2015,4.8275,8.7075
12/8/2015,4.815,8.7425
12/9/2015,4.8975,8.6725
12/10/2015,4.955,8.625
12/11/2015,4.905,8.77
12/14/2015,4.935,8.9225
12/15/2015,4.9425,8.9125
12/16/2015,4.835,8.8525
12/17/2015,4.84,8.8175
12/18/2015,4.8675,8.7525
12/21/2015,4.79,8.6425
12/22/2015,4.7175,8.683
12/23/2015,4.695,8.7235
12/24/2015,4.675,8.6565
12/28/2015,4.665,8.56
12/29/2015,4.7575,8.5725
12/30/2015,4.6975,8.6475
12/31/2015,4.7,8.645
1/4/2016,4.5825,8.6525
1/5/2016,4.6125,8.6125
1/6/2016,4.6275,8.745
1/7/2016,4.685,8.8
1/8/2016,4.785,8.8225
1/11/2016,4.69,8.79
1/12/2016,4.8125,8.835
1/13/2016,4.78,8.74
1/14/2016,4.6875,8.785
1/15/2016,4.7375,8.765
1/19/2016,4.745,8.805
1/20/2016,4.715,8.765
1/21/2016,4.75,8.83
1/22/2016,4.755,8.6775
1/25/2016,4.815,8.8225
1/26/2016,4.8475,8.8075
1/27/2016,4.765,8.8625
1/28/2016,4.7225,8.7675
1/29/2016,4.7925,8.745
2/1/2016,4.7525,8.675
2/2/2016,4.7525,8.625
2/3/2016,4.8,8.6325
2/4/2016,4.7275,8.6225
2/5/2016,4.6675,8.735
2/8/2016,4.585,8.7275
2/9/2016,4.575,8.7975
2/10/2016,4.6125,8.825
2/11/2016,4.5825,8.7975
2/12/2016,4.575,8.7825
2/16/2016,4.6425,8.81
2/17/2016,4.685,8.6925
2/18/2016,4.6225,8.6845
2/19/2016,4.6175,8.616
2/22/2016,4.585,8.601
2/23/2016,4.48,8.594
2/24/2016,4.4445,8.58
2/25/2016,4.4875,8.615
2/26/2016,4.4865,8.6375
2/29/2016,4.516,8.785
3/1/2016,4.46,8.8175
3/2/2016,4.5025,8.845
3/3/2016,4.5975,8.8575
3/4/2016,4.6075,8.8925
3/7/2016,4.6275,8.9575
3/8/2016,4.6525,8.9575
3/9/2016,4.6825,8.92
3/10/2016,4.77,8.945
3/11/2016,4.7575,8.9775
3/14/2016,4.7875,8.975
3/15/2016,4.7725,9.02
3/16/2016,4.7075,9.1025
3/17/2016,4.625,9.0525
3/18/2016,4.63,9.105
3/21/2016,4.665,9.09
3/22/2016,4.6675,9.16
3/23/2016,4.63,9.09
3/24/2016,4.63,9.1075
3/28/2016,4.71,9.1825
3/29/2016,4.7675,9.135
3/30/2016,4.64,9.0475
3/31/2016,4.735,9.08
4/1/2016,4.7575,9.045
4/4/2016,4.7475,9.1675
4/5/2016,4.74,9.2825
4/6/2016,4.63,9.3625
4/7/2016,4.57,9.5575
4/8/2016,4.6025,9.48
4/11/2016,4.4725,9.56
4/12/2016,4.525,9.5425
4/13/2016,4.615,9.855
4/14/2016,4.5975,10.0975
4/15/2016,4.5975,10.1875
4/18/2016,4.7275,9.87
4/19/2016,4.8625,9.9975
4/20/2016,5.0425,10.1965
4/21/2016,4.9575,10.228
4/22/2016,4.67,10.237
4/25/2016,4.7125,10.28
4/26/2016,4.8135,10.4375
4/27/2016,4.7795,10.3
4/28/2016,4.815,10.34
4/29/2016,4.864,10.1225
5/2/2016,4.8775,10.3475
5/3/2016,4.7075,10.265
5/4/2016,4.7125,10.84
5/5/2016,4.6325,10.7825
5/6/2016,4.6375,10.72
5/9/2016,4.565,10.65
5/10/2016,4.6125,10.645
5/11/2016,4.59,10.8025
5/12/2016,4.68,10.7525
5/13/2016,4.7475,10.715
5/16/2016,4.7475,10.7425
5/17/2016,4.8175,10.585
5/18/2016,4.8,10.5475
5/19/2016,4.6875,10.855
5/20/2016,4.6775,10.7975
5/23/2016,4.62,10.865
5/24/2016,4.64,10.785
5/25/2016,4.66,10.9975
5/26/2016,4.8125,11.4425
5/27/2016,4.815,11.32
5/31/2016,4.645,11.3825
6/1/2016,4.7375,11.4125
6/2/2016,4.855,11.7775
6/3/2016,4.9725,11.76
6/6/2016,5.075,11.7825
6/7/2016,5.09,11.69
6/8/2016,5.195,11.695
6/9/2016,5.1025,11.56
6/10/2016,4.95,11.345
6/13/2016,4.9125,11.595
6/14/2016,4.85,11.435
6/15/2016,4.775,11.3325
6/16/2016,4.725,11.375
6/17/2016,4.8125,11.245
6/20/2016,4.73,11.03
6/21/2016,4.585,11.3235
6/22/2016,4.5875,11.488
6/23/2016,4.5425,11.421
6/24/2016,4.5475,11.744
6/27/2016,4.4905,11.6425
6/28/2016,4.4915,11.1
6/29/2016,4.385,11.015
6/30/2016,4.4265,10.505
7/1/2016,4.3025,10.8325
7/5/2016,4.335,10.77
7/6/2016,4.285,11.0225
7/7/2016,4.255,11.2275
7/8/2016,4.35,10.8375
7/11/2016,4.305,10.725
7/12/2016,4.385,10.7825
7/13/2016,4.3975,10.44
7/14/2016,4.34,10.27
7/15/2016,4.2475,10.325
7/18/2016,4.295,10.065
7/19/2016,4.18,9.8375
7/20/2016,4.13,9.918
7/21/2016,4.1775,10.062
7/22/2016,4.2525,9.9735
7/25/2016,4.29,10.225
7/26/2016,4.15,9.8125
7/27/2016,4.1475,9.7125
7/28/2016,4.1025,9.735
7/29/2016,4.0775,9.735
8/1/2016,4.06,9.88
8/2/2016,4.0125,10.0125
8/3/2016,4.1025,10.05
8/4/2016,4.0325,9.985
8/5/2016,4.16,10.0175
8/8/2016,4.17,9.99
8/9/2016,4.17,10.2375
8/10/2016,4.2175,10.195
8/11/2016,4.1625,10.305
8/12/2016,4.225,10.3225
8/15/2016,4.22,10.27
8/16/2016,4.235,10.3525
8/17/2016,4.26,10.3425
8/18/2016,4.27,10.3075
8/19/2016,4.27,9.9825
8/22/2016,4.1525,9.8605
8/23/2016,4.0775,9.7565
8/24/2016,4.04,9.5665
8/25/2016,4.0125,9.464
8/26/2016,3.883,9.4375
8/29/2016,3.811,9.525
8/30/2016,3.8065,9.5975
8/31/2016,3.828,9.755
9/1/2016,3.9475,9.7675
9/2/2016,3.9925,9.8025
9/6/2016,3.985,9.6425
9/7/2016,4.0275,9.44
9/8/2016,4.06,9.4275
9/9/2016,4.035,9.505
9/12/2016,4.0925,9.66
9/13/2016,4.01,9.725
9/14/2016,4.03,9.8975
9/15/2016,3.995,9.755
9/16/2016,4.0325,9.765
9/19/2016,4.04,9.55
9/20/2016,4.06,9.4525
9/21/2016,4.0775,9.525
9/22/2016,4.055,9.455
9/23/2016,4.0475,9.5025
9/26/2016,3.96,9.54
9/27/2016,4.04,9.73
9/28/2016,4.0325,9.635
9/29/2016,3.99,9.5675
9/30/2016,4.02,9.585
10/3/2016,3.955,9.5675
10/4/2016,3.955,9.545
10/5/2016,4.05,9.5425
10/6/2016,3.9575,9.455
10/7/2016,3.9475,9.5625
10/10/2016,4.0375,9.625
10/11/2016,4.0725,9.7825
10/12/2016,3.9675,9.725
10/13/2016,4.16,9.815
10/14/2016,4.21,9.755
10/17/2016,4.2375,9.83
10/18/2016,4.2,9.92
10/19/2016,4.2025,9.9075
10/20/2016,4.17,10.122
10/21/2016,4.145,10.1855
10/24/2016,4.025,10.077
10/25/2016,4.0425,10.0985
10/26/2016,4.115,9.9325
10/27/2016,4.145,9.865
10/28/2016,4.085,9.895
10/31/2016,4.1625,9.9075
11/1/2016,4.1425,9.985
11/2/2016,4.1775,10.1125
11/3/2016,4.12,9.91
11/4/2016,4.1425,9.98
11/7/2016,4.1,9.86
11/8/2016,4.1525,9.8425
11/9/2016,4.0675,9.895
11/10/2016,4.0475,9.8575
11/11/2016,4.03,9.895
11/14/2016,3.94,9.9375
11/15/2016,3.99,10.2025
11/16/2016,3.97,10.3
11/17/2016,4.03,10.3425
11/18/2016,4.08,10.46
11/21/2016,4.1025,10.56
11/22/2016,4.0725,10.425
11/23/2016,4.015,10.3225
11/25/2016,4.005,10.2975
11/28/2016,4.003,10.275
11/29/2016,3.9885,10.435
11/30/2016,3.983,10.4775
12/1/2016,3.955,10.49
12/2/2016,4.0425,10.27
12/5/2016,4.0825,10.375
12/6/2016,4.0675,10.31
12/7/2016,4.01,10.28
12/8/2016,4.0825,10.2375
12/9/2016,4.1625,10.29
12/12/2016,4.1725,10.3675
12/13/2016,4.175,10.215
12/14/2016,4.18,10.0525
12/15/2016,4.0925,10.0675
12/16/2016,4.0925,9.945
12/19/2016,4.05,9.89
12/20/2016,4.0325,10.1665
12/21/2016,3.995,10.1065
12/22/2016,3.97,10.0895
12/23/2016,3.935,10.025
12/27/2016,4.095,9.95
12/28/2016,4.015,10.1525
12/29/2016,4.0475,10.125
12/30/2016,4.08,9.9475
1/3/2017,4.065,10.0525
1/4/2017,4.185,10.1375
1/5/2017,4.2625,10.115
1/6/2017,4.2325,10.4025
1/9/2017,4.2725,10.4625
1/10/2017,4.2675,10.6925
1/11/2017,4.1875,10.75
1/12/2017,4.2625,10.7025
1/13/2017,4.26,10.675
1/17/2017,4.335,10.5775
1/18/2017,4.31,10.585
1/19/2017,4.235,10.5525
1/20/2017,4.2825,10.495
1/23/2017,4.3325,10.4925
1/24/2017,4.2675,10.2275
1/25/2017,4.245,10.245
1/26/2017,4.27,10.3675
1/27/2017,4.205,10.3725
1/30/2017,4.14,10.27
1/31/2017,4.2075,10.36
2/1/2017,4.3375,10.4275
2/2/2017,4.345,10.5875
2/3/2017,4.3025,10.505
2/6/2017,4.225,10.59
2/7/2017,4.3075,10.5425
2/8/2017,4.325,10.45
2/9/2017,4.435,10.6125
2/10/2017,4.49,10.4375
2/13/2017,4.5225,10.325
2/14/2017,4.495,10.2625
2/15/2017,4.5475,10.2275
2/16/2017,4.4775,10.137
2/17/2017,4.41,10.178
2/21/2017,4.36,10.176
2/22/2017,4.4125,10.336
2/23/2017,4.411,10.5175
2/24/2017,4.3795,10.3725
2/27/2017,4.3075,10.375
2/28/2017,4.3995,10.3725
3/1/2017,4.57,10.2525
3/2/2017,4.5275,10.2175
3/3/2017,4.535,10.11
3/6/2017,4.585,10.065
3/7/2017,4.565,10.06
3/8/2017,4.47,9.9925
3/9/2017,4.44,9.98
3/10/2017,4.405,10.015
3/13/2017,4.305,10
3/14/2017,4.305,9.995
3/15/2017,4.36,10.015
3/16/2017,4.36,9.9975
3/17/2017,4.3625,9.91
3/20/2017,4.3025,9.7575
3/21/2017,4.265,9.715
3/22/2017,4.2225,9.72
3/23/2017,4.21,9.69
3/24/2017,4.2475,9.63
3/27/2017,4.2075,9.46
3/28/2017,4.245,9.3825
3/29/2017,4.255,9.3775
3/30/2017,4.21,9.4425
3/31/2017,4.265,9.415
4/3/2017,4.2775,9.42
4/4/2017,4.27,9.4175
4/5/2017,4.2975,9.3925
4/6/2017,4.2325,9.4775
4/7/2017,4.24,9.555
4/10/2017,4.2875,9.5325
4/11/2017,4.3325,9.46
4/12/2017,4.3325,9.5025
4/13/2017,4.2975,9.4675
4/17/2017,4.21,9.51
4/18/2017,4.225,9.6125
4/19/2017,4.19,9.566
4/20/2017,4.0625,9.5005
4/21/2017,4.05,9.5265
4/24/2017,4.025,9.5405
4/25/2017,4.124,9.7025
4/26/2017,4.1525,9.6875
4/27/2017,4.2415,9.7525
4/28/2017,4.295,9.7425
5/1/2017,4.56,9.73
5/2/2017,4.54,9.6475
5/3/2017,4.54,9.74
5/4/2017,4.3775,9.7025
5/5/2017,4.4225,9.6625
5/8/2017,4.335,9.63
5/9/2017,4.295,9.6525
5/10/2017,4.3175,9.7625
5/11/2017,4.3375,9.7575
5/12/2017,4.3275,9.4475
5/15/2017,4.2325,9.53
5/16/2017,4.2425,9.565
5/17/2017,4.27,9.4825
5/18/2017,4.2575,9.4825
5/19/2017,4.3525,9.395
5/22/2017,4.3425,9.265
5/23/2017,4.295,9.1275
5/24/2017,4.325,9.16
5/25/2017,4.3075,9.1225
5/26/2017,4.3825,9.2125
5/30/2017,4.295,9.22
5/31/2017,4.2925,9.235
6/1/2017,4.29,9.3075
6/2/2017,4.295,9.38
6/5/2017,4.295,9.415
6/6/2017,4.3575,9.3125
6/7/2017,4.4475,9.325
6/8/2017,4.4925,9.3175
6/9/2017,4.4575,9.3475
6/12/2017,4.34,9.39
6/13/2017,4.45,9.3775
6/14/2017,4.43,9.2775
6/15/2017,4.5375,9.1875
6/16/2017,4.6525,9.04
6/19/2017,4.67,9.045
6/20/2017,4.725,9.0675
6/21/2017,4.645,9.122
6/22/2017,4.6125,9.16
6/23/2017,4.5975,9.1865
6/26/2017,4.5,9.4605
6/27/2017,4.564,9.7
6/28/2017,4.6355,9.8175
6/29/2017,4.897,9.8575
6/30/2017,5.23,10.01
7/3/2017,5.55,10.2475
7/5/2017,5.6,10.2925
7/6/2017,5.39,10.2075
7/7/2017,5.35,9.755
7/10/2017,5.5,9.89
7/11/2017,5.53,9.85
7/12/2017,5.37,9.895
7/13/2017,5.1175,9.9975
7/14/2017,5.1075,10.1325
7/17/2017,5.06,10.09
7/18/2017,5.0375,9.975
7/19/2017,5.03,9.815
7/20/2017,5.0575,9.8975
